"to_date","last_name","first_name","birth_date","emp_no","title"
"9999-01-01","Janetzko","Satoru","1965-01-28",489928,"Assistant Engineer"
"9999-01-01","Lindqvist","Lalit","1965-01-01",490551,"Engineer"
"9999-01-01","Vigier","Luise","1965-01-27",490557,"Engineer"
"9999-01-01","Reistad","Zita","1965-01-01",490568,"Senior Engineer"
"9999-01-01","Samarati","Younwoo","1965-01-19",490720,"Senior Engineer"
"9999-01-01","Keirsey","Kwangsub","1965-01-06",491079,"Senior Engineer"
"9999-01-01","Hempstead","Panayotis","1965-01-14",491162,"Senior Engineer"
"9999-01-01","Varman","Gill","1965-01-16",491478,"Senior Staff"
"9999-01-01","Pargas","Charmane","1965-01-21",491596,"Senior Engineer"
"9999-01-01","Perly","Gadiel","1965-01-01",491632,"Staff"
"9999-01-01","Cools","Valeska","1965-01-10",492000,"Staff"
"9999-01-01","Ratnakar","Udo","1965-01-11",492052,"Staff"
"9999-01-01","Verhaegen","Heekeun","1965-01-16",492217,"Senior Engineer"
"9999-01-01","Porenta","Sanjoy","1965-01-30",492639,"Engineer"
"9999-01-01","McAffer","Goetz","1965-01-26",492677,"Engineer"
"9999-01-01","Jakobus","Hironoby","1965-01-23",493031,"Staff"
"9999-01-01","Berztiss","Muzhong","1965-01-31",493048,"Staff"
"9999-01-01","Msuda","Sachem","1965-01-31",493096,"Engineer"
"9999-01-01","Kropatsch","Leni","1965-01-14",493744,"Senior Engineer"
"9999-01-01","Iisaku","Morrie","1965-01-16",494019,"Staff"
"9999-01-01","Dahlbom","Phule","1965-01-10",494088,"Engineer"
"9999-01-01","Koprowski","Masasuke","1965-01-10",494493,"Staff"
"9999-01-01","Pouyioutas","Yongmao","1965-01-04",494995,"Senior Staff"
"9999-01-01","Reinhard","Pranjal","1965-01-07",496100,"Staff"
"9999-01-01","Maquelin","Giordano","1965-01-03",496970,"Senior Engineer"
"9999-01-01","Debuse","Danco","1965-01-30",496978,"Senior Staff"
"9999-01-01","Adachi","Oldrich","1965-01-23",497007,"Senior Engineer"
"9999-01-01","Bressoud","Sanjiv","1965-01-02",497174,"Senior Engineer"
"9999-01-01","Keohane","Fayez","1965-01-06",497340,"Senior Staff"
"9999-01-01","Lieblein","Paris","1965-01-30",497391,"Engineer"
"9999-01-01","Laurillard","Shuho","1965-01-29",497835,"Technique Leader"
"9999-01-01","Marciano","Caolyn","1965-01-19",498185,"Senior Engineer"
"9999-01-01","Docker","Naraig","1965-01-30",498337,"Staff"
"9999-01-01","Gerteisen","Geraldo","1965-01-17",498456,"Staff"
"9999-01-01","Pezzoli","Florian","1965-01-09",498635,"Senior Staff"
"9999-01-01","Ciolek","Sanjay","1965-01-16",498838,"Senior Staff"
"9999-01-01","Pelc","Arumugam","1965-01-09",498845,"Senior Engineer"
"9999-01-01","Kandlur","Nechama","1965-01-13",498955,"Engineer"
"9999-01-01","Delgrange","Padma","1965-01-29",499194,"Senior Staff"
"9999-01-01","Honglei","Danae","1965-01-11",499260,"Engineer"
"9999-01-01","Kakkar","Baoqiu","1965-01-14",499495,"Engineer"
